date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,shortwave_radiation_mj_sum,relative_humidity_%,surface_pressure_hpa,plz_2d
2023-09-30,19.771502,11.6715,15.996501,0.0,13.72,70.74566,994.1419,97
2023-10-01,21.5715,7.0715,13.900668,0.0,14.25,75.117805,993.99066,97
2023-10-02,23.921501,9.471499,15.919418,0.0,14.12,76.23712,990.7746,97
2023-10-03,24.021502,11.721499,16.711082,3.3000002,10.55,75.82159,986.2793,97
2023-10-04,16.8215,9.6215,12.648585,0.0,12.43,75.478775,995.976,97
2023-10-05,15.5715,8.4215,11.544415,0.0,5.7,79.21015,994.46924,97
2023-10-06,18.021502,6.1714997,11.731917,0.0,12.99,78.91104,994.36456,97
2023-10-07,18.671501,9.5715,14.294419,0.0,10.1,73.20848,992.1506,97
2023-10-08,19.6215,11.7715,15.842332,0.0,8.87,75.91572,992.87384,97
2023-10-09,20.421501,10.8215,15.456916,0.0,6.98,75.3464,989.3779,97
2023-10-10,22.5715,10.4215,15.969417,0.0,11.77,74.583084,989.4964,97
2023-10-11,24.0715,12.5215,17.390253,0.0,12.46,65.57141,986.4041,97
2023-10-12,17.671501,15.6715,16.4715,5.3999996,2.85,79.05077,984.69794,97
2023-10-13,24.5715,14.5715,18.690252,0.0,10.61,67.79771,982.1125,97
2023-10-14,20.3715,9.2715,15.600667,0.90000004,9.87,62.92636,979.8199,97
2023-10-15,10.5215,4.6215,7.5256653,1.9,10.44,76.32879,988.09546,97
2023-10-16,10.0215,0.4715,5.2110834,0.0,10.48,81.19424,990.5693,97
2023-10-17,10.6715,2.1215,5.750667,0.0,8.07,79.40366,987.1242,97
2023-10-18,13.221499,1.3215001,7.029833,0.3,9.96,74.552284,979.1762,97
2023-10-19,18.021502,8.721499,12.629833,16.599998,6.99,90.917274,965.99585,97
2023-10-20,16.5715,11.1215,13.086082,4.9999995,2.77,90.489204,955.0525,97
2023-10-21,17.271502,11.6215,14.090249,0.1,9.32,73.625565,966.3731,97
2023-10-22,15.0215,8.7715,11.517334,0.0,7.53,76.89333,978.2641,97
2023-10-23,15.0715,5.3215,10.519416,0.0,7.55,81.71376,981.3147,97
2023-10-24,12.8215,9.8215,11.213168,8.800001,2.19,93.82264,974.70074,97
2023-10-25,14.5715,7.7215,10.500667,11.6,4.89,92.50809,969.65753,97
2023-10-26,13.721499,7.9715,10.996499,1.6,5.54,84.84109,965.5484,97
2023-10-27,12.971499,8.8715,10.321501,4.2,4.41,89.51218,964.2085,97
2023-10-28,13.4215,8.5715,10.381917,5.8999996,5.27,85.53417,970.5623,97
2023-10-29,15.5715,10.221499,12.181916,8.700001,2.19,79.121796,970.79004,97
2023-10-30,17.521502,10.3215,12.6965,5.3,6.4,88.37979,971.8659,97
2023-10-31,12.5215,9.221499,10.744418,3.9,5.4,83.18844,972.2158,97
2023-11-01,15.3715,9.221499,11.736084,1.1,7.9,79.654236,975.5434,97
2023-11-02,11.8715,7.3215,9.509,1.4000001,1.57,76.84528,961.2951,97
2023-11-03,9.4215,5.2714996,7.2589993,0.0,3.37,80.86547,958.3897,97
2023-11-04,10.6215,4.0715,7.3694167,3.3000002,5.64,77.2425,958.15796,97
2023-11-05,10.8715,7.6714997,9.32775,11.599998,4.88,80.88851,953.19434,97
2023-11-06,11.971499,7.7215,9.294415,5.6,5.93,79.56419,973.4244,97
2023-11-07,9.5215,5.5715,7.3652496,0.4,3.96,86.33734,981.58356,97
2023-11-08,10.2715,4.9715,7.125667,0.1,4.58,80.35944,984.4888,97
2023-11-09,10.721499,4.8215,7.4069157,0.3,1.44,76.968925,976.5046,97
2023-11-10,9.0215,4.6714997,7.2548327,2.3999999,5.04,81.62249,970.91425,97
2023-11-11,7.3715,3.4215,5.544416,5.2,5.27,81.601295,972.52423,97
2023-11-12,7.9715,1.1215,4.1589994,0.1,4.48,89.90201,976.9981,97
2023-11-13,13.5715,3.5215,8.536082,18.3,0.99,93.6798,976.1426,97
2023-11-14,12.971499,8.8715,10.413167,7.4,4.08,78.77137,975.9527,97
2023-11-15,10.721499,7.2714996,8.911082,3.7999995,4.89,83.379814,982.24585,97
2023-11-16,8.8715,4.7215,6.667332,5.499999,2.91,91.011024,982.6299,97
2023-11-17,6.8715,2.5715,4.9715,1.1,4.89,86.0799,985.6174,97
2023-11-18,7.2714996,-0.7285,3.2277498,3.0,2.12,92.75832,991.78174,97
2023-11-19,13.0715,5.8215,9.677751,4.9999995,4.62,85.29133,981.4256,97
2023-11-20,9.971499,7.3715,9.138166,8.099999,2.93,85.42364,980.06036,97
2023-11-21,9.221499,4.2215,7.3214993,1.1000001,3.76,88.58962,982.0344,97
2023-11-22,3.6215,-0.7285,1.16525,0.2,3.7,76.605934,994.4466,97
2023-11-23,6.4214997,-0.97849995,2.8819168,0.3,1.66,83.37893,991.0547,97
2023-11-24,7.9715,1.8715,4.9277496,5.5,4.07,86.51107,976.31665,97
2023-11-25,3.6215,-1.3785,1.3860832,4.0,3.15,84.47007,976.5673,97
2023-11-26,3.6715,-2.0785,1.24025,0.3,2.28,90.055016,982.71686,97
2023-11-27,2.7215002,0.8215,1.7881666,12.0,1.02,93.95206,973.73346,97
2023-11-28,1.2715001,-2.2285,0.28400007,6.7000003,2.3,88.73233,966.8249,97
2023-11-29,1.9714999,-4.3785,-1.0868336,0.8,2.04,86.19244,973.9558,97
2023-11-30,3.2215002,-2.1285,0.6089999,1.2,4.1,91.026375,970.1763,97
2023-12-01,1.8215001,-2.9785,-0.5764167,2.3,1.57,90.757774,970.96387,97
2023-12-02,-1.5285001,-4.2285004,-2.6389165,0.6,3.27,78.3348,977.94965,97
2023-12-03,-0.0785,-5.2285004,-3.193083,0.0,4.84,78.04396,990.23,97
2023-12-04,-1.6285,-5.5785003,-3.668084,2.4999998,2.16,76.42568,983.0765,97
2023-12-05,4.3715,-1.5285001,1.8444167,5.4999995,1.81,87.15992,974.867,97
2023-12-06,2.1715,-0.1285,1.3735832,2.0,1.17,95.06348,980.8394,97
2023-12-07,2.3715,-1.8785,0.28191677,0.0,2.61,91.720245,987.96875,97
2023-12-08,2.5715,-2.0785,0.059000004,2.3,0.78,90.55933,980.21967,97
2023-12-09,6.8715,0.8715,4.0819163,7.6000004,1.88,95.13907,978.2949,97
2023-12-10,9.0715,6.0715,7.3194175,3.8999996,3.14,81.44718,975.6977,97
2023-12-11,10.9215,7.0214996,8.646501,1.4000001,3.96,81.73159,973.4453,97
2023-12-12,8.0215,4.0215,6.50275,3.3000002,1.7,93.99832,975.64136,97
2023-12-13,9.0215,2.3215,6.5465007,2.4,2.38,93.386696,968.9863,97
2023-12-14,5.9214997,1.5215001,3.6756668,0.70000005,1.31,94.86028,982.125,97
2023-12-15,5.1714997,-0.0785,2.4944165,0.1,1.26,93.59317,1000.8095,97
2023-12-16,6.5214996,0.8715,3.236083,0.0,3.86,89.88682,1007.90485,97
2023-12-17,5.6215,-0.2785,2.3631668,0.0,2.54,93.476715,1006.4929,97
2023-12-18,6.7714996,-0.37849998,1.6923332,0.0,4.65,89.69242,1001.3531,97
2023-12-19,4.0715,-0.3285,1.938167,0.70000005,2.76,87.4378,992.18805,97
2023-12-20,5.0715,2.9215,4.1881666,7.9999995,1.79,89.10781,984.0756,97
2023-12-21,8.471499,4.2714996,6.3527503,11.1,0.38,91.85364,971.0296,97
2023-12-22,7.0715,3.3715,5.3569164,5.2999997,1.35,87.70245,969.696,97
2023-12-23,7.3715,5.2215,6.31525,10.2,0.53,92.03165,976.1289,97
2023-12-24,8.4215,6.7714996,7.6964993,4.2000003,0.5,91.296936,978.29755,97
2023-12-25,8.5715,7.7714996,8.106916,5.4999995,0.9,90.22254,979.804,97
2023-12-26,9.221499,5.5214996,7.750666,0.70000005,1.48,87.85381,983.55145,97
2023-12-27,9.1715,2.7715,5.2464995,0.0,2.68,92.27255,988.39056,97
2023-12-28,10.221499,4.2215,7.536083,0.2,3.15,71.883125,985.4023,97
2023-12-29,10.3715,7.1215,8.638166,0.0,3.03,79.15037,982.6631,97
2023-12-30,9.471499,3.2215002,7.3152504,0.90000004,2.98,82.77894,983.41675,97
2023-12-31,9.3215,2.3715,5.0610833,2.8999999,1.8,84.42031,976.16144,97
2024-01-01,7.4715,4.3215,5.3839993,2.6,2.63,81.313896,977.503,97
2024-01-02,8.9215,4.6714997,6.748583,25.1,0.68,88.17828,970.7111,97
2024-01-03,9.721499,7.0715,8.404834,9.499999,2.5,85.1755,965.5076,97
2024-01-04,7.5214996,3.5715,6.4569163,4.2,2.04,87.24121,971.4859,97
2024-01-05,8.5715,3.2215002,5.198583,0.3,2.97,85.4578,972.5284,97
2024-01-06,5.9214997,0.22150001,2.6881666,0.0,3.03,91.09012,975.64703,97
2024-01-07,2.9715002,-3.0785,0.025666615,0.0,1.93,79.1961,984.48175,97
2024-01-08,-1.9784999,-6.8285003,-4.13475,0.1,4.96,62.194866,993.4802,97
2024-01-09,-0.4785,-7.0785003,-4.936834,0.0,5.48,46.046894,996.8996,97
2024-01-10,-0.1285,-5.9785004,-4.1243334,0.0,4.73,53.202393,995.544,97
2024-01-11,1.0715001,-7.0285,-4.1743326,0.0,5.41,69.98936,996.93823,97
2024-01-12,-0.4785,-6.0285,-2.701417,0.0,1.68,92.30753,998.2187,97
2024-01-13,-0.37849998,-2.3285,-1.5951667,0.0,1.63,86.60317,991.7962,97
2024-01-14,0.9215,-3.4785,-1.7889166,0.0,3.25,81.547295,979.9664,97
2024-01-15,0.3215,-3.6285,-1.5847502,2.5,2.2,78.224625,971.71014,97
2024-01-16,0.4715,-5.7285004,-1.6368333,0.0,3.06,77.15141,977.44965,97
2024-01-17,3.6715,-7.2285004,-2.3410003,9.599999,0.73,90.24763,963.51324,97
2024-01-18,3.4715002,-3.4785,-0.39308324,8.8,0.94,91.84159,963.9192,97
2024-01-19,-0.8785,-3.9285,-2.563917,0.0,3.07,87.0541,986.9719,97
2024-01-20,-2.2784998,-8.1785,-4.95975,0.0,5.38,88.00994,997.86084,97
2024-01-21,3.2715,-11.0785,-4.216,0.0,4.94,74.780876,995.7928,97
2024-01-22,9.4215,-0.4285,5.0777497,2.8,1.47,80.396095,986.126,97
2024-01-23,6.7714996,3.0715,4.7944164,1.5,4.09,84.985085,993.01733,97
2024-01-24,11.471499,5.2215,8.819416,1.6000001,4.38,80.182655,990.4561,97
2024-01-25,7.8715,3.1215,5.348583,0.2,4.77,83.34647,996.23505,97
2024-01-26,9.8215,2.7715,6.750667,3.6,1.45,91.38684,994.0969,97
2024-01-27,6.3215,-2.2285,2.1631668,0.0,6.92,80.93076,1003.34406,97
2024-01-28,7.1714997,-3.6785,-0.10975006,0.0,7.04,78.87947,1001.35297,97
2024-01-29,7.2215,-3.3285,0.5110832,0.0,6.65,74.94713,998.68866,97
2024-01-30,8.6215,-2.4785,2.1569164,0.4,5.08,83.97251,998.62714,97
2024-01-31,8.1215,3.3215,5.4819164,0.5,4.7,89.88623,1000.18243,97
2024-02-01,8.6215,1.3215001,5.8089995,2.5,4.05,83.790016,996.5415,97
2024-02-02,8.471499,0.4715,4.136083,0.3,5.69,79.73537,998.09406,97
2024-02-03,7.8215,5.7215,6.8902507,0.3,1.81,85.99639,995.26434,97
2024-02-04,8.721499,7.0715,7.6944165,1.7000002,1.36,90.24665,991.94403,97
2024-02-05,10.1215,4.8215,7.654833,0.4,6.48,81.84966,989.5025,97
2024-02-06,7.2714996,4.6714997,6.219416,0.0,1.87,79.77761,984.656,97
2024-02-07,9.1715,2.6215,6.5715003,17.6,1.48,88.55572,975.2088,97
2024-02-08,10.1715,2.9215,6.7402496,13.300001,1.06,94.22999,968.94165,97
2024-02-09,13.3715,8.5215,10.059,8.7,4.19,87.18387,961.2341,97
2024-02-10,11.9215,6.5715,9.246499,1.7,5.7,89.569115,957.6836,97
2024-02-11,8.2715,5.1215,6.87775,3.8,2.38,89.70536,960.59064,97
2024-02-12,8.3215,4.2714996,6.398583,3.8999996,4.41,87.22454,972.11255,97
2024-02-13,8.0215,1.4215,4.1714997,0.7,6.6,83.25759,986.6447,97
2024-02-14,10.221499,1.5715001,6.5923333,0.2,2.88,82.875626,988.9908,97
2024-02-15,14.5715,7.4214997,10.077748,0.90000004,7.18,87.04972,987.6519,97
2024-02-16,16.1215,5.6215,10.356917,4.6,9.04,83.20735,985.1103,97
2024-02-17,12.221499,4.4214997,9.417335,2.6999998,6.38,85.48093,996.69653,97
2024-02-18,11.721499,3.2215002,7.279833,2.5,5.76,86.814,997.80646,97
2024-02-19,10.0215,6.8715,8.096499,2.6,4.67,83.851456,993.3492,97
2024-02-20,8.971499,4.5715,6.7902503,0.4,6.53,80.62448,995.11523,97
2024-02-21,10.3215,4.2215,7.1944165,0.2,7.6,75.77924,988.22626,97
2024-02-22,10.971499,7.3715,8.992332,13.400002,2.21,85.58588,967.36694,97
2024-02-23,9.7715,2.2215002,5.617333,0.2,6.71,72.020615,965.51373,97
2024-02-24,7.8215,0.22150001,3.063166,0.6,8.25,78.13437,970.83496,97
2024-02-25,8.8215,-0.1285,3.5235832,0.5,9.76,76.32495,973.4543,97
2024-02-26,9.471499,2.0715,5.656917,0.0,6.77,76.26716,970.37396,97
2024-02-27,9.8715,4.6714997,6.856917,0.0,7.24,82.346016,980.7107,97
2024-02-28,9.6715,2.4715002,5.469417,0.0,11.67,77.86959,988.3024,97
2024-02-29,9.9215,-2.6785,3.8319166,0.0,11.94,83.93861,983.554,97
2024-03-01,10.471499,-0.7285,4.4465003,2.2999997,6.51,90.78297,975.39404,97
2024-03-02,12.8715,2.6715,6.823583,0.0,10.42,85.3359,973.4512,97
2024-03-03,15.1215,2.8715,7.9735837,0.0,12.8,79.846695,969.67255,97
2024-03-04,11.721499,1.2715001,6.9965,0.0,9.08,85.917755,976.2673,97
2024-03-05,8.971499,4.7714996,7.1819158,3.1999998,4.32,89.19004,982.2365,97
2024-03-06,10.471499,3.8715,6.5715003,1.1,6.38,84.88956,988.14777,97
2024-03-07,7.3715,-0.1785,3.619417,0.0,7.11,75.32784,989.83673,97
2024-03-08,10.1715,-0.6785,4.2465,0.0,14.13,69.16477,982.40204,97
2024-03-09,12.2715,-0.7285,5.063166,0.0,13.44,74.98114,973.1909,97
2024-03-10,14.4215,3.2715,8.254833,0.70000005,11.92,73.56891,965.1097,97
2024-03-11,12.5215,3.5215,7.9610844,2.4999998,11.22,77.87346,972.20526,97
2024-03-12,10.1215,3.5715,6.117333,0.8000001,8.47,83.64756,982.9532,97
2024-03-13,10.721499,5.1714997,7.717333,1.5000001,6.04,87.79398,985.5192,97
2024-03-14,15.9215,7.0214996,10.386083,0.1,11.02,84.11322,983.5769,97
2024-03-15,14.971499,8.221499,11.0465,0.5,11.52,81.283066,980.7784,97
2024-03-16,12.971499,4.8715,9.336082,4.9,7.3,82.73956,985.69727,97
2024-03-17,11.971499,2.3715,6.4944167,0.0,13.35,74.151245,990.9582,97
2024-03-18,11.6215,2.4715002,6.719416,4.1,7.74,81.08925,985.62964,97
2024-03-19,13.5715,3.6215,8.679833,0.3,11.69,84.845116,987.62946,97
2024-03-20,16.8215,2.7715,9.700667,0.0,14.7,78.20078,988.0882,97
2024-03-21,14.7715,3.7215002,9.742333,2.3,13.08,77.62053,989.0887,97
2024-03-22,16.271502,3.3715,9.654834,0.0,12.01,78.08216,986.9925,97
2024-03-23,9.8715,3.0715,7.217333,3.7,11.34,80.000916,977.42706,97
2024-03-24,6.9214997,1.4714999,3.831916,5.9,8.28,85.3664,975.1989,97
2024-03-25,10.1715,2.6215,5.381916,0.2,14.46,70.559,975.01196,97
2024-03-26,14.4215,0.1215,6.669417,0.0,17.26,63.01389,964.66205,97
2024-03-27,16.5715,2.0715,8.361083,5.1000004,15.73,75.501,956.6951,97
2024-03-28,10.9215,3.2715,7.1110826,4.0,12.12,75.768425,961.434,97
2024-03-29,12.4215,3.7215002,8.144416,6.1,4.17,76.53555,968.5385,97
2024-03-30,21.771502,4.6714997,12.538167,0.0,17.86,68.90441,967.2642,97
2024-03-31,18.4715,7.9214997,11.936082,2.4,17.69,78.4592,967.4576,97
2023-04-01,11.976,8.076,9.642667,11.300001,4.86,85.39326,985.05963,61
2023-04-02,8.476,0.976,6.3364167,2.8999999,7.4,82.70786,1001.0247,61
2023-04-03,7.526,0.326,3.3801663,0.0,19.44,61.261883,1013.27704,61
2023-04-04,7.926,-2.724,2.2926667,0.0,18.26,60.41476,1011.68256,61
2023-04-05,8.676,-2.824,3.5822506,0.0,19.84,58.770817,1007.31055,61
2023-04-06,12.176,-2.874,4.7968335,1.0,18.6,67.29648,1003.5208,61
2023-04-07,9.826,5.826,7.353083,7.9999995,6.31,88.19807,1001.833,61
2023-04-08,12.076,2.326,6.96975,0.2,8.22,80.77515,1007.43854,61
2023-04-09,13.076,2.176,7.771834,0.0,13.72,72.4912,1009.7835,61
2023-04-10,16.376,1.626,9.609334,0.9,17.88,65.700615,1004.93024,61
2023-04-11,13.326,6.376,10.078085,4.4999995,18.94,70.315506,998.19965,61
2023-04-12,12.126,5.876,8.415585,13.899998,4.46,86.159935,988.9106,61
2023-04-13,10.876,4.276,7.2530837,4.8999996,11.29,82.300064,990.1152,61
2023-04-14,13.376,0.526,7.1593328,0.2,20.34,78.475746,993.7369,61
2023-04-15,9.426,1.776,6.2135005,3.4999998,6.13,88.27836,994.7458,61
2023-04-16,11.126,7.676,9.023918,1.6000001,5.71,85.83364,1004.2105,61
2023-04-17,13.026,5.076,9.31975,0.5,10.89,77.42455,1008.10297,61
2023-04-18,14.426,4.176,9.309335,0.0,15.28,72.70695,1009.0569,61
2023-04-19,13.626,4.726,9.748917,0.3,19.8,63.98111,1007.4947,61
2023-04-20,11.726,4.276,7.35725,8.7,14.45,73.472694,1001.3359,61
2023-04-21,17.526,6.626,11.611416,10.100001,15.22,78.460304,997.61523,61
2023-04-22,20.726,8.276,13.915582,0.6,17.88,75.14575,994.5488,61
2023-04-23,17.276,11.226,13.767669,3.4999995,16.75,78.14469,992.5656,61
2023-04-24,12.476,6.676,10.365584,2.4,14.99,76.36973,991.6631,61
2023-04-25,11.126,4.376,7.740585,0.2,16.49,71.56195,997.366,61
2023-04-26,10.726,1.026,6.0176673,0.2,14.94,69.98966,1003.1511,61
2023-04-27,14.726,2.176,8.86975,0.0,20.98,64.68209,1003.7343,61
2023-04-28,16.976,8.426,12.094749,11.100001,12.0,80.11401,997.93774,61
2023-04-29,14.826,9.976,12.1551695,0.4,12.9,78.64408,1001.2088,61
2023-04-30,17.626,5.526,11.651,0.0,20.98,70.13238,1005.71655,61
2023-05-01,17.376,6.126,12.142666,0.0,19.69,68.71182,1000.79095,61
2023-05-02,15.576,6.176,11.26975,0.2,19.37,75.80519,1006.6093,61
2023-05-03,16.876,2.476,9.696834,0.0,25.79,68.28189,1011.13934,61
2023-05-04,20.626,5.276,13.228084,0.0,24.34,65.572235,1005.5695,61
2023-05-05,21.626,7.926,14.909333,3.0,18.87,74.32473,1001.5778,61
2023-05-06,20.175999,9.026,14.282249,1.2,20.8,82.43778,1002.0712,61
2023-05-07,22.026,10.776,16.196833,1.2,20.5,74.97271,1002.1714,61
2023-05-08,19.325998,10.826,14.611417,4.2999997,14.63,79.567375,1006.16046,61
2023-05-09,20.226,11.426,15.478084,7.3,18.44,81.751526,999.7255,61
2023-05-10,16.575998,11.976,14.292668,9.9,13.01,82.333626,996.0451,61
2023-05-11,15.626,9.876,12.490582,8.5,9.74,87.01449,999.0149,61
2023-05-12,17.126,10.226,13.432251,5.1,12.0,83.24787,1000.7759,61
2023-05-13,20.175999,7.826,13.680167,4.7,22.91,77.32783,1003.38446,61
2023-05-14,19.325998,7.176,13.411418,1.1,21.25,77.43641,1001.01825,61
2023-05-15,19.126,8.526,13.961415,0.2,24.09,72.87911,997.289,61
2023-05-16,14.676,8.076,11.217667,0.1,17.55,70.271095,1002.143,61
2023-05-17,15.226,4.626,9.909332,0.1,21.25,67.497505,1008.8604,61
2023-05-18,17.175999,4.126,11.069751,0.0,23.31,62.03595,1010.1284,61
2023-05-19,18.325998,6.126,12.867668,0.0,18.84,63.44579,1007.9035,61
2023-05-20,19.126,11.176,15.278084,0.2,19.27,70.51649,1003.90533,61
2023-05-21,25.776,12.976,19.384336,0.1,23.81,68.452446,998.9028,61
2023-05-22,26.526,13.876,19.798914,0.6,24.0,70.26681,998.08813,61
2023-05-23,18.126,11.726,15.678082,0.3,16.15,74.39589,1002.3926,61
2023-05-24,14.126,6.176,10.901001,0.0,20.13,64.36428,1007.135,61
2023-05-25,19.425999,6.676,13.271832,0.0,28.15,70.66305,1009.3736,61
2023-05-26,20.526,8.626,14.8385,0.0,27.51,65.968346,1010.9883,61
2023-05-27,22.976,8.376,15.907249,0.0,28.82,58.148895,1009.15533,61
2023-05-28,24.276,8.276,16.634333,0.0,28.58,61.9529,1003.8367,61
2023-05-29,23.776,11.576,17.696833,0.0,27.88,58.772556,1004.93695,61
2023-05-30,21.526,10.426,16.334333,0.0,27.84,52.409027,1007.8425,61
2023-05-31,24.675999,11.776,18.561417,0.0,28.83,51.67394,1006.9553,61
2023-06-01,24.876,12.276,18.328085,0.0,27.45,58.00633,1003.66406,61
2023-06-02,20.175999,9.676,15.036418,0.0,28.77,59.48569,1003.5678,61
2023-06-03,23.476,10.176,17.069754,0.0,27.06,47.16865,1003.9436,61
2023-06-04,24.026,10.026,17.642668,0.0,29.55,41.29321,1004.4693,61
2023-06-05,25.276,10.976,18.83017,0.0,29.38,43.284683,1003.49945,61
2023-06-06,24.476,12.476,19.101002,0.0,25.11,53.14764,1002.9895,61
2023-06-07,23.026,14.026,18.83225,2.1,18.66,65.94892,1002.559,61
2023-06-08,25.575998,12.826,19.373919,1.6,24.28,70.61491,1000.1922,61
2023-06-09,27.325998,13.226,20.890583,1.4,26.42,61.17294,999.06866,61
2023-06-10,28.325998,14.576,22.39267,0.0,25.84,51.460663,999.449,61
2023-06-11,28.876,16.976,23.278084,0.0,27.81,46.174503,1001.2797,61
2023-06-12,26.825998,15.126,22.096834,0.0,27.74,44.66466,1000.6501,61
2023-06-13,26.626,13.676,20.640583,0.0,29.61,43.160046,998.68823,61
2023-06-14,23.425999,13.726,18.967665,0.0,22.05,46.8145,1000.39844,61
2023-06-15,25.675999,12.226,19.436419,0.0,25.49,50.212833,1002.8135,61
2023-06-16,24.876,12.926,19.321833,0.0,26.2,50.725887,1002.1922,61
2023-06-17,27.825998,11.726,20.546835,0.0,27.34,49.53465,1000.1465,61
2023-06-18,29.526,12.276,22.809334,0.0,27.91,48.54939,998.2644,61
2023-06-19,28.075998,19.575998,24.176,0.2,23.72,53.42746,997.6756,61
2023-06-20,30.226,19.226,23.86558,13.4,22.97,68.72819,997.58105,61
2023-06-21,28.276,16.876,23.396833,0.8,23.39,69.25851,1001.55316,61
2023-06-22,30.425999,19.575998,23.828081,10.9,21.65,73.53907,1000.0921,61
2023-06-23,24.575998,17.575998,21.021833,0.2,18.75,58.048336,1003.93994,61
2023-06-24,27.126,13.326,21.109335,0.0,23.89,62.60085,1009.08466,61
2023-06-25,29.976,16.526,23.71142,0.0,27.41,53.143185,1003.8203,61
2023-06-26,28.325998,15.676,22.26975,0.0,26.84,55.10158,1000.92163,61
2023-06-27,23.726,13.876,19.138502,0.3,18.85,50.49908,1004.5449,61
2023-06-28,23.825998,13.376,19.361416,0.0,17.8,58.277462,1003.39435,61
2023-06-29,25.925999,15.226,20.83225,0.2,17.42,67.06745,1000.31616,61
2023-06-30,22.276,16.925999,19.09475,0.5,16.52,70.66626,997.106,61
2023-07-01,21.825998,11.526,17.328081,3.7,13.49,70.136505,993.7636,61
2023-07-02,22.026,14.376,18.515583,1.1,18.71,66.619606,995.53656,61
2023-07-03,22.675999,13.626,18.496834,0.0,19.24,53.565594,997.39886,61
2023-07-04,24.925999,13.326,19.628082,0.0,23.48,52.606487,998.469,61
2023-07-05,21.526,15.826,18.665583,3.5999994,22.01,60.354618,997.48224,61
2023-07-06,26.226,10.676,18.446836,0.0,27.84,54.589355,1002.82007,61
2023-07-07,29.675999,10.226,21.084335,0.0,29.21,52.214916,1004.6491,61
2023-07-08,32.376,15.876,25.215584,0.0,25.99,42.085724,1003.1385,61
2023-07-09,34.326,17.075998,26.140585,0.0,24.28,52.512493,1004.1848,61
2023-07-10,28.726,20.026,24.68225,0.0,25.09,59.65959,1004.7055,61
2023-07-11,32.976,16.726,25.515585,0.1,26.38,53.328243,999.90045,61
2023-07-12,27.425999,20.175999,23.425997,2.3999999,24.54,58.526672,996.707,61
2023-07-13,24.276,14.776,20.478083,0.0,22.38,50.955856,1002.0276,61
2023-07-14,27.526,13.076,20.896835,0.0,22.58,54.741665,1000.90424,61
2023-07-15,30.425999,17.825998,23.111418,4.2999997,19.57,62.345566,994.7515,61
2023-07-16,25.476,17.026,21.253084,0.5,25.77,60.21468,1000.1744,61
2023-07-17,25.425999,15.126,20.190584,0.4,22.35,53.6925,1003.7978,61
2023-07-18,26.675999,13.026,20.134333,0.0,24.82,57.31454,1004.3713,61
2023-07-19,26.876,14.226,20.31975,2.1,22.05,58.811527,998.2454,61
2023-07-20,23.575998,15.076,19.419748,0.1,21.63,58.79187,999.211,61
2023-07-21,20.726,15.226,17.830168,2.8999999,12.54,67.494774,997.0577,61
2023-07-22,22.825998,10.526,17.871832,0.0,18.92,63.643322,999.55316,61
2023-07-23,25.776,15.126,19.944746,2.4,12.24,59.652924,996.0105,61
2023-07-24,25.126,16.776,20.219751,2.1,18.93,73.430275,990.76215,61
2023-07-25,18.626,14.526,16.073915,9.3,9.67,76.963135,991.26654,61
2023-07-26,20.026,11.076,15.57392,2.3,18.73,67.83532,997.8882,61
2023-07-27,19.675999,13.176,15.955166,13.9,6.03,85.01908,994.9615,61
2023-07-28,22.726,16.376,18.867666,11.600001,13.11,86.72416,994.0157,61
2023-07-29,24.175999,17.226,19.786415,21.000002,15.87,82.49197,994.46,61
2023-07-30,21.675999,15.976,18.653082,9.900001,17.75,73.85015,997.8018,61
2023-07-31,22.376,17.026,18.523916,6.6000004,8.82,73.621994,996.30096,61
2023-08-01,21.226,15.876,18.188501,25.500002,17.65,77.24185,987.56964,61
2023-08-02,21.175999,14.926,17.323915,16.800001,7.63,86.44755,984.4755,61
2023-08-03,20.925999,15.926,17.782251,6.4999986,15.45,77.66671,987.0279,61
2023-08-04,21.026,14.726,17.10517,3.1000001,13.39,80.38363,997.3445,61
2023-08-05,21.876,12.376,17.182253,1.7,21.98,77.5906,998.35675,61
2023-08-06,18.726,13.326,15.092667,15.099998,10.55,85.11106,991.65454,61
2023-08-07,18.526,12.076,14.303084,8.600001,10.3,75.48698,999.09454,61
2023-08-08,19.276,9.226,15.173917,0.2,14.95,71.998024,1000.37836,61
2023-08-09,20.325998,14.026,17.0635,5.8,18.67,72.78242,1000.89667,61
2023-08-10,23.626,10.776,17.065584,0.0,24.18,73.18269,1005.84796,61
2023-08-11,27.026,10.676,19.276001,0.0,23.75,72.830864,1006.1281,61
2023-08-12,25.476,17.675999,21.248919,14.200001,17.07,84.46466,1002.63306,61
2023-08-13,24.626,16.675999,20.417667,0.1,14.99,81.39069,1002.8291,61
2023-08-14,27.476,16.226,21.940584,0.1,17.49,80.86657,1000.5932,61
2023-08-15,26.675999,18.325998,21.855165,16.1,18.82,85.912384,1001.2968,61
2023-08-16,27.026,16.876,21.319754,12.9,19.2,86.64597,1003.93726,61
2023-08-17,25.575998,17.175999,21.25933,0.1,17.95,83.25919,1002.5142,61
2023-08-18,29.476,17.126,22.97808,0.0,22.76,77.94088,1001.10815,61
2023-08-19,29.575998,18.175999,24.026,0.0,17.55,74.270035,1001.67896,61
2023-08-20,29.726,19.476,24.205168,0.0,20.8,77.98374,1006.1384,61
